Data,bid,ask,price,usd/brl,
1479389894340359, 1.07038, 1.07054, 1.0704600000000002, 3.4144, 
1479389898321286, 1.07054, 1.07067, 1.070605, 3.4144, 
1479389899979241, 1.07057, 1.07068, 1.0706250000000002, 3.4144, 
1479389901751005, 1.07052, 1.07066, 1.07059, 3.4144, 
1479389904582234, 1.07048, 1.07062, 1.07055, 3.4144, 
1479389908592441, 1.07045, 1.07058, 1.0705149999999999, 3.4144, 
1479389916124405, 1.07036, 1.07052, 1.07044, 3.4144, 
1479389918304066, 1.07041, 1.07054, 1.070475, 3.4144, 
1479389922727132, 1.07052, 1.07065, 1.070585, 3.4144, 
1479389928035566, 1.0705, 1.07063, 1.070565, 3.4144, 
1479389931363115, 1.07047, 1.07061, 1.07054, 3.4144, 
1479389934846850, 1.07057, 1.0707, 1.070635, 3.4144, 
1479389936576607, 1.07061, 1.07075, 1.07068, 3.4144, 
1479389953608255, 1.07059, 1.07073, 1.07066, 3.4144, 
1479389955849153, 1.07049, 1.07063, 1.07056, 3.4144, 
1479389957259355, 1.07042, 1.07055, 1.070485, 3.4144, 
1479389960389543, 1.0703, 1.07046, 1.07038, 3.4144, 
1479389965426808, 1.07018, 1.07034, 1.07026, 3.4144, 
1479389967184643, 1.07011, 1.07026, 1.070185, 3.4144, 
1479389969883630, 1.07017, 1.07031, 1.07024, 3.4144, 
1479389971370238, 1.07013, 1.07025, 1.07019, 3.4144, 
1479389976923425, 1.07018, 1.07032, 1.07025, 3.4144, 
1479389981178769, 1.0702, 1.07035, 1.070275, 3.4144, 
1479389985083259, 1.0703, 1.07044, 1.07037, 3.4144, 
1479389990472321, 1.07034, 1.07044, 1.0703900000000002, 3.4144, 
1479389992085749, 1.07026, 1.07039, 1.070325, 3.4144, 
1479389995701905, 1.07017, 1.07033, 1.0702500000000001, 3.4144, 
1479389997452108, 1.07021, 1.07034, 1.070275, 3.4144, 
1479389999825411, 1.07027, 1.07041, 1.07034, 3.4144, 
1479390002346851, 1.07018, 1.07031, 1.070245, 3.4144, 
1479390003666910, 1.07015, 1.07027, 1.0702099999999999, 3.4144, 
1479390008402360, 1.07017, 1.07029, 1.07023, 3.4144, 
1479390016692928, 1.07003, 1.07018, 1.0701049999999999, 3.4144, 
1479390019518220, 1.07005, 1.07019, 1.07012, 3.4144, 
1479390021224427, 1.06999, 1.07015, 1.0700699999999999, 3.4144, 
1479390024255763, 1.06987, 1.07001, 1.06994, 3.4144, 
1479390026205458, 1.0699, 1.07003, 1.069965, 3.4144, 
1479390029020993, 1.06984, 1.07, 1.06992, 3.4144, 
1479390030217567, 1.06983, 1.06997, 1.0699, 3.4144, 
1479390033330100, 1.06982, 1.06999, 1.0699049999999999, 3.4144, 
1479390035575686, 1.0698, 1.06996, 1.06988, 3.4144, 
1479390037675560, 1.06978, 1.06992, 1.06985, 3.4144, 
1479390039075617, 1.06975, 1.0699, 1.069825, 3.4144, 
1479390042947432, 1.06969, 1.06983, 1.06976, 3.4144, 
1479390043948514, 1.06969, 1.06988, 1.069785, 3.4144, 
1479390047978956, 1.0697, 1.06984, 1.06977, 3.4144, 
1479390048929536, 1.06964, 1.06977, 1.069705, 3.4144, 
1479390051148818, 1.06957, 1.0697, 1.069635, 3.4144, 
1479390055063919, 1.0696, 1.06973, 1.069665, 3.4144, 
1479390057370392, 1.06966, 1.06978, 1.06972, 3.4144, 
1479390060721953, 1.06975, 1.0699, 1.069825, 3.4144, 
1479390065177615, 1.06978, 1.06992, 1.06985, 3.4144, 
1479390067557383, 1.06982, 1.06996, 1.06989, 3.4144, 
1479390071058822, 1.06989, 1.07002, 1.069955, 3.4144, 
1479390078355316, 1.06992, 1.07006, 1.06999, 3.4144, 
1479390080718031, 1.06988, 1.07001, 1.069945, 3.4144, 
1479390083220307, 1.06995, 1.07008, 1.070015, 3.4144, 
1479390085199625, 1.06985, 1.06998, 1.069915, 3.4144, 
1479390087777133, 1.06988, 1.07, 1.06994, 3.4144, 
1479390090603672, 1.06983, 1.06998, 1.0699049999999999, 3.4144, 
1479390091338233, 1.06989, 1.07005, 1.06997, 3.4144, 
1479390094904946, 1.06988, 1.07003, 1.069955, 3.4144, 
1479390095748590, 1.06985, 1.06999, 1.06992, 3.4144, 
1479390099807672, 1.06972, 1.06985, 1.069785, 3.4144, 
1479390101949907, 1.0696, 1.06974, 1.06967, 3.4144, 
1479390104541004, 1.0696, 1.06973, 1.069665, 3.4144, 
1479390106764325, 1.06962, 1.06975, 1.069685, 3.4144, 
1479390108894177, 1.06951, 1.06965, 1.06958, 3.4144, 
1479390111211644, 1.06962, 1.06975, 1.069685, 3.4144, 
1479390112554519, 1.06967, 1.06981, 1.06974, 3.4144, 
1479390115414365, 1.06963, 1.06975, 1.06969, 3.4144, 
1479390118988152, 1.06967, 1.0698, 1.069735, 3.4144, 
1479390121241237, 1.06964, 1.06978, 1.06971, 3.4144, 
1479390122247566, 1.06962, 1.06974, 1.06968, 3.4144, 
1479390126198264, 1.06956, 1.06971, 1.069635, 3.4144, 
1479390128509286, 1.06958, 1.06972, 1.06965, 3.4144, 
1479390129200377, 1.06961, 1.06974, 1.069675, 3.4144, 
1479390135667124, 1.06976, 1.06988, 1.06982, 3.4144, 
1479390137192249, 1.06987, 1.07, 1.069935, 3.4144, 
1479390140295702, 1.06982, 1.06998, 1.0699, 3.4144, 
1479390142681992, 1.06971, 1.06984, 1.069775, 3.4144, 
1479390143446113, 1.06979, 1.06992, 1.069855, 3.4144, 
1479390147003504, 1.0698, 1.06995, 1.0698750000000001, 3.4144, 
1479390149800868, 1.06981, 1.06997, 1.06989, 3.4144, 
1479390152110815, 1.06981, 1.06996, 1.069885, 3.4144, 
1479390153510224, 1.06989, 1.07002, 1.069955, 3.4144, 
1479390155686943, 1.06992, 1.07007, 1.069995, 3.4144, 
1479390160887033, 1.07005, 1.0702, 1.070125, 3.4144, 
1479390163660247, 1.07007, 1.0702, 1.070135, 3.4144, 
1479390166026273, 1.0701, 1.07024, 1.07017, 3.4144, 
1479390168459845, 1.07008, 1.07023, 1.070155, 3.4144, 
1479390170692194, 1.07001, 1.07014, 1.070075, 3.4144, 
1479390172728498, 1.07011, 1.07025, 1.07018, 3.4144, 
1479390177743805, 1.07017, 1.07031, 1.07024, 3.4144, 
1479390179874509, 1.07005, 1.0702, 1.070125, 3.4144, 
1479390180734176, 1.07, 1.07013, 1.070065, 3.4144, 
1479390183924102, 1.07007, 1.07019, 1.07013, 3.4144, 
1479390186673926, 1.07014, 1.07027, 1.070205, 3.4144, 
1479390189784183, 1.07005, 1.0702, 1.070125, 3.4144, 
1479390190753145, 1.07006, 1.0702, 1.07013, 3.4144, 
1479390196745808, 1.07002, 1.07016, 1.07009, 3.4144, 
1479390199250869, 1.07005, 1.07018, 1.070115, 3.4144, 
1479390199859055, 1.07007, 1.07021, 1.07014, 3.4144, 
1479390201986791, 1.0701, 1.07023, 1.070165, 3.4144, 
1479390205374928, 1.07006, 1.07019, 1.070125, 3.4144, 
1479390213205368, 1.07006, 1.07022, 1.0701399999999999, 3.4144, 
1479390215388183, 1.07005, 1.07019, 1.07012, 3.4144, 
1479390218766755, 1.07008, 1.07021, 1.0701450000000001, 3.4144, 
1479390222111946, 1.07007, 1.0702, 1.070135, 3.4144, 
1479390227400863, 1.0701, 1.07024, 1.07017, 3.4144, 
1479390227593222, 1.07014, 1.07028, 1.0702099999999999, 3.4144, 
1479390231673069, 1.07006, 1.0702, 1.07013, 3.4144, 
1479390238046362, 1.06996, 1.0701, 1.07003, 3.4144, 
1479390240784545, 1.07001, 1.07013, 1.0700699999999999, 3.4144, 
1479390242775669, 1.06978, 1.06993, 1.069855, 3.4144, 
1479390244540338, 1.06983, 1.06996, 1.069895, 3.4144, 
1479390248048976, 1.06977, 1.06991, 1.0698400000000001, 3.4144, 
1479390250031046, 1.06971, 1.06984, 1.069775, 3.4144, 
1479390253093455, 1.06961, 1.06975, 1.06968, 3.4144, 
1479390255071591, 1.0696, 1.06973, 1.069665, 3.4144, 
1479390257038402, 1.06957, 1.0697, 1.069635, 3.4144, 
1479390259108860, 1.06955, 1.06965, 1.0695999999999999, 3.4144, 
1479390262676496, 1.06956, 1.06969, 1.069625, 3.4144, 
1479390266886750, 1.06948, 1.06959, 1.0695350000000001, 3.4144, 
1479390273968515, 1.06948, 1.06961, 1.069545, 3.4144, 
1479390274605365, 1.0695, 1.06964, 1.06957, 3.4144, 
1479390278588886, 1.06965, 1.06981, 1.0697299999999998, 3.4144, 
1479390282989017, 1.06963, 1.06978, 1.069705, 3.4144, 
1479390286262147, 1.06969, 1.06983, 1.06976, 3.4144, 
1479390288150164, 1.06967, 1.06981, 1.06974, 3.4144, 
1479390296546946, 1.06968, 1.06982, 1.06975, 3.4144, 
1479390298978965, 1.06972, 1.06984, 1.06978, 3.4144, 
1479390306657107, 1.06969, 1.06982, 1.069755, 3.4129, 
1479390312229890, 1.06961, 1.06974, 1.069675, 3.4129, 
1479390314247477, 1.06966, 1.06978, 1.06972, 3.4129, 
1479390317409522, 1.06962, 1.06976, 1.06969, 3.4129, 
1479390319360432, 1.06958, 1.06969, 1.069635, 3.4129, 
1479390332141749, 1.06947, 1.0696, 1.0695350000000001, 3.4129, 
1479390333193838, 1.0694, 1.06954, 1.06947, 3.4129, 
1479390336166638, 1.06934, 1.06946, 1.0694, 3.4129, 
1479390337288227, 1.06931, 1.06944, 1.069375, 3.4129, 
1479390342229335, 1.06933, 1.06948, 1.069405, 3.4129, 
1479390344216940, 1.06931, 1.06945, 1.06938, 3.4129, 
1479390353255533, 1.06924, 1.06937, 1.069305, 3.4129, 
1479390355166920, 1.06922, 1.06934, 1.06928, 3.4129, 
1479390357407333, 1.06911, 1.06924, 1.069175, 3.4129, 
1479390360376326, 1.06886, 1.06906, 1.06896, 3.4129, 
1479390362710570, 1.06872, 1.06886, 1.06879, 3.4129, 
1479390364855072, 1.06874, 1.06887, 1.068805, 3.4129, 
1479390367431414, 1.06882, 1.06896, 1.0688900000000001, 3.4129, 
1479390369092742, 1.06865, 1.06892, 1.068785, 3.4129, 
1479390372163857, 1.06869, 1.06884, 1.068765, 3.4129, 
1479390373981476, 1.06859, 1.06876, 1.0686749999999998, 3.4129, 
1479390376637508, 1.06852, 1.06867, 1.068595, 3.4129, 
1479390381434385, 1.06846, 1.06862, 1.06854, 3.4129, 
1479390383889337, 1.06841, 1.06857, 1.0684900000000002, 3.4129, 
1479390385727387, 1.06848, 1.06862, 1.06855, 3.4129, 
1479390388609286, 1.06847, 1.06864, 1.068555, 3.4129, 
1479390390518501, 1.06846, 1.0686, 1.06853, 3.4129, 
1479390392803577, 1.06852, 1.06869, 1.0686049999999998, 3.4129, 
1479390395707587, 1.06864, 1.06879, 1.068715, 3.4129, 
1479390397648168, 1.06866, 1.0688, 1.06873, 3.4129, 
1479390399169654, 1.06852, 1.06871, 1.0686149999999999, 3.4129, 
1479390402106917, 1.06853, 1.06868, 1.068605, 3.4129, 
1479390407881795, 1.06849, 1.06862, 1.068555, 3.4129, 
1479390411776109, 1.06843, 1.06859, 1.0685099999999998, 3.4129, 
1479390414086040, 1.06833, 1.06845, 1.06839, 3.4129, 
1479390416211577, 1.06834, 1.06848, 1.06841, 3.4129, 
1479390419113810, 1.0685, 1.06867, 1.0685850000000001, 3.4129, 
1479390421066070, 1.06865, 1.06878, 1.068715, 3.4129, 
1479390422807013, 1.06862, 1.06877, 1.068695, 3.4129, 
1479390428263023, 1.06856, 1.06871, 1.068635, 3.4129, 
1479390429589674, 1.06861, 1.06874, 1.068675, 3.4129, 
1479390433089758, 1.06861, 1.06875, 1.06868, 3.4129, 
1479390434537268, 1.06854, 1.06868, 1.06861, 3.4129, 
1479390437433495, 1.06858, 1.06871, 1.068645, 3.4129, 
1479390439465137, 1.06861, 1.06875, 1.06868, 3.4129, 
1479390442043163, 1.06864, 1.06877, 1.068705, 3.4129, 
1479390448730089, 1.06863, 1.06875, 1.0686900000000001, 3.4129, 
1479390454030674, 1.06862, 1.06874, 1.06868, 3.4129, 
1479390456389304, 1.0685, 1.06863, 1.068565, 3.4129, 
1479390458685650, 1.06839, 1.06851, 1.06845, 3.4129, 
1479390461171249, 1.06822, 1.06836, 1.06829, 3.4129, 
1479390462811583, 1.06819, 1.06832, 1.068255, 3.4129, 
1479390465601126, 1.06815, 1.0683, 1.068225, 3.4129, 
1479390466770536, 1.06811, 1.06826, 1.068185, 3.4129, 
1479390470650296, 1.06819, 1.06836, 1.0682749999999999, 3.4129, 
1479390472913429, 1.06828, 1.06842, 1.06835, 3.4129, 
1479390474147099, 1.06833, 1.06847, 1.0684, 3.4129, 
1479390477496336, 1.06837, 1.06849, 1.06843, 3.4129, 
1479390479677788, 1.06832, 1.06843, 1.068375, 3.4129, 
1479390481867295, 1.06829, 1.06844, 1.068365, 3.4129, 
1479390483874028, 1.0682, 1.06833, 1.068265, 3.4129, 
1479390487557227, 1.06824, 1.06836, 1.0683, 3.4129, 
1479390491152244, 1.06833, 1.06845, 1.06839, 3.4129, 
1479390493938656, 1.0683, 1.06843, 1.068365, 3.4129, 
1479390495183220, 1.06831, 1.06846, 1.0683850000000001, 3.4129, 
1479390497451367, 1.06835, 1.06848, 1.068415, 3.4129, 
1479390501126658, 1.06849, 1.06861, 1.06855, 3.4129, 
1479390503926157, 1.06864, 1.06875, 1.068695, 3.4129, 
1479390505218040, 1.06861, 1.06874, 1.068675, 3.4129, 
1479390509439415, 1.06867, 1.0688, 1.068735, 3.4129, 
1479390511711818, 1.0686, 1.06876, 1.06868, 3.4129, 
1479390513681693, 1.06862, 1.06875, 1.0686849999999999, 3.4129, 
1479390516514978, 1.06859, 1.06871, 1.0686499999999999, 3.4129, 
1479390520542547, 1.06863, 1.06876, 1.068695, 3.4129, 
1479390523100011, 1.06872, 1.06885, 1.068785, 3.4129, 
1479390524829635, 1.06871, 1.06882, 1.068765, 3.4129, 
1479390527733268, 1.06881, 1.06893, 1.06887, 3.4129, 
1479390532591443, 1.06881, 1.06894, 1.068875, 3.4129, 
1479390535016691, 1.06884, 1.06896, 1.0689, 3.4129, 
1479390539530682, 1.06872, 1.06888, 1.0688, 3.4129, 
1479390540619386, 1.06875, 1.06887, 1.06881, 3.4129, 
1479390545960967, 1.06883, 1.06897, 1.0689, 3.4129, 
1479390559086527, 1.06886,1069, 1.06893, 3.4129, 
1479390562166531, 1.06878, 1.06892, 1.06885, 3.4129, 
1479390565276068, 1.06881, 1.06895, 1.06888, 3.4129, 
1479390566620037, 1.06875, 1.06889, 1.06882, 3.4129, 
1479390567920916, 1.06878, 1.06891, 1.068845, 3.4129, 
1479390573180780, 1.06878, 1.06891, 1.068845, 3.4129, 
1479390575161607, 1.06875, 1.06888, 1.068815, 3.4129, 
1479390577189436, 1.06878, 1.06891, 1.068845, 3.4129, 
1479390581151864, 1.06875, 1.0689, 1.068825, 3.4129, 
1479390583215576, 1.06874, 1.06886, 1.0688, 3.4129, 
1479390586111098, 1.06873, 1.06887, 1.0688, 3.4129, 
1479390588664719, 1.06883, 1.06897, 1.0689, 3.4129, 
1479390588967427, 1.06883, 1.06896, 1.068895, 3.4129, 
1479390593308520, 1.06882, 1.06894, 1.06888, 3.4129, 
1479390597719920, 1.06869, 1.06882, 1.068755, 3.4129, 
1479390599607218, 1.06838, 1.06853, 1.0684550000000002, 3.4129, 
1479390602259380, 1.06844, 1.06859, 1.068515, 3.4129, 
1479390604752340, 1.06861, 1.06874, 1.068675, 3.4129, 
1479390606573834, 1.06864, 1.06878, 1.06871, 3.4129, 
1479390609846334, 1.06863, 1.06877, 1.0687, 3.4129, 
1479390611753602, 1.06872, 1.06887, 1.068795, 3.4129, 
1479390613058378, 1.06861, 1.06876, 1.0686849999999999, 3.4129, 
1479390616997870, 1.06846, 1.06859, 1.068525, 3.4129, 
1479390618399675, 1.06847, 1.06861, 1.06854, 3.4129, 
1479390619830161, 1.0685, 1.06864, 1.06857, 3.4129, 
1479390624184960, 1.0684, 1.06853, 1.068465, 3.4129, 
1479390625826651, 1.06837, 1.06849, 1.06843, 3.4129, 
1479390629652125, 1.06843, 1.06857, 1.0685, 3.4129, 
1479390631418813, 1.06854, 1.06868, 1.06861, 3.4129, 
1479390633198202, 1.06855, 1.06869, 1.0686200000000001, 3.4129, 
1479390636153428, 1.06855, 1.06869, 1.0686200000000001, 3.4129, 
1479390644171218, 1.06856, 1.06869, 1.068625, 3.4129, 
1479390646100062, 1.06857, 1.06871, 1.06864, 3.4129, 
1479390648550352, 1.06851, 1.06867, 1.06859, 3.4129, 
1479390650470968, 1.06855, 1.0687, 1.068625, 3.4129, 
1479390652627469, 1.06862, 1.06876, 1.06869, 3.4129, 
1479390655451272, 1.06866, 1.06879, 1.068725, 3.4129, 
1479390659438108, 1.06872, 1.06884, 1.0687799999999998, 3.4129, 
1479390661475372, 1.06873, 1.06886, 1.068795, 3.4129, 
1479390665256187, 1.06878, 1.06892, 1.06885, 3.4129, 
1479390665480755, 1.06883, 1.06895, 1.0688900000000001, 3.4129, 
1479390668967078, 1.06886, 1.06899, 1.0689250000000001, 3.4129, 
1479390674609857, 1.06883, 1.06897, 1.0689, 3.4129, 
1479390674889082, 1.0688, 1.06893, 1.068865, 3.4129, 
1479390684332608, 1.06869, 1.06882, 1.068755, 3.4129, 
1479390685517872, 1.06864, 1.06876, 1.0687, 3.4129, 
1479390688387264, 1.06861, 1.06875, 1.06868, 3.4129, 
1479390690697793, 1.06846, 1.0686, 1.06853, 3.4129, 
1479390699033556, 1.06842, 1.06858, 1.0685, 3.4129, 
1479390703777736, 1.06847, 1.06861, 1.06854, 3.4129, 
1479390706268340, 1.06848, 1.06862, 1.06855, 3.4129, 
1479390706940429, 1.0685, 1.06865, 1.068575, 3.4129, 
1479390710152742, 1.06867, 1.06881, 1.06874, 3.4129, 
1479390713116938, 1.06862, 1.06875, 1.0686849999999999, 3.4129, 
1479390715471036, 1.06868, 1.06879, 1.068735, 3.4129, 
1479390716518537, 1.06871, 1.06882, 1.068765, 3.4129, 
1479390720038130, 1.06873, 1.06888, 1.068805, 3.4129, 
1479390721673868, 1.06879, 1.06892, 1.068855, 3.4129, 
1479390725160252, 1.06869, 1.06882, 1.068755, 3.4129, 
1479390727595642, 1.06873, 1.06885, 1.06879, 3.4129, 
1479390727966465, 1.06869, 1.06882, 1.068755, 3.4129, 
1479390731716423, 1.06868, 1.06883, 1.068755, 3.4129, 
1479390732997044, 1.06873, 1.06886, 1.068795, 3.4129, 
1479390737068670, 1.06878, 1.0689, 1.06884, 3.4129, 
1479390737388025, 1.0687, 1.06884, 1.06877, 3.4129, 
1479390740520349, 1.06874, 1.06887, 1.068805, 3.4129, 
1479390743901426, 1.06876, 1.06889, 1.068825, 3.4129, 
1479390745957356, 1.06881, 1.06893, 1.06887, 3.4129, 
1479390747939361, 1.06885,1069, 1.0689250000000001, 3.4129, 
1479390751060673, 1.06878, 1.06891, 1.068845, 3.4129, 
1479390753162002, 1.06869, 1.06885, 1.06877, 3.4129, 
1479390755046231, 1.06873, 1.06886, 1.068795, 3.4129, 
1479390757202490, 1.06869, 1.06882, 1.068755, 3.4129, 
1479390760309320, 1.06874, 1.06887, 1.068805, 3.4129, 
1479390762004443, 1.0687, 1.06884, 1.06877, 3.4129, 
1479390768583565, 1.06875, 1.06889, 1.06882, 3.4129, 
1479390771983370, 1.06868, 1.06882, 1.06875, 3.4129, 
1479390774376922, 1.06873, 1.06888, 1.068805, 3.4129, 
1479390776326796, 1.0687, 1.06883, 1.068765, 3.4129, 
1479390781260166, 1.06871, 1.06883, 1.06877, 3.4129, 
1479390782706785, 1.06872, 1.06886, 1.06879, 3.4129, 
1479390784403197, 1.06873, 1.06886, 1.068795, 3.4129, 
1479390786542179, 1.0687, 1.06882, 1.0687600000000002, 3.4129, 
1479390790009424, 1.06873, 1.06885, 1.06879, 3.4129, 
1479390792285310, 1.06873, 1.06887, 1.0688, 3.4129, 
1479390794440821, 1.0687, 1.06883, 1.068765, 3.4129, 
1479390798850039, 1.06872, 1.06886, 1.06879, 3.4129, 
1479390804148843, 1.06871, 1.06882, 1.068765, 3.4129, 
1479390806369600, 1.06872, 1.06885, 1.068785, 3.4129, 
1479390809423638, 1.06864, 1.06876, 1.0687, 3.4129, 
1479390811922721, 1.06848, 1.06862, 1.06855, 3.4129, 
1479390813591413, 1.06841, 1.06853, 1.06847, 3.4129, 
1479390815881029, 1.06835, 1.06848, 1.068415, 3.4129, 
1479390819145509, 1.06831, 1.06842, 1.068365, 3.4129, 
1479390821161321, 1.06835, 1.06845, 1.0684, 3.4129, 
1479390825324734, 1.06824, 1.06838, 1.06831, 3.4129, 
1479390828527755, 1.0683, 1.06843, 1.068365, 3.4129, 
1479390830632159, 1.06835, 1.06847, 1.06841, 3.4129, 
1479390835235727, 1.06851, 1.06864, 1.068575, 3.4129, 
1479390836970549, 1.06858, 1.06871, 1.068645, 3.4129, 
1479390838716048, 1.06857, 1.06869, 1.06863, 3.4129, 
1479390842636040, 1.06865, 1.06878, 1.068715, 3.4129, 
1479390844441829, 1.06876, 1.06889, 1.068825, 3.4129, 
1479390849235198, 1.06873, 1.06888, 1.068805, 3.4129, 
1479390852001568, 1.06878, 1.06891, 1.068845, 3.4129, 
1479390856706987, 1.06878, 1.06893, 1.068855, 3.4129, 
1479390861234198, 1.06886, 1.06899, 1.0689250000000001, 3.4129, 
1479390866265885, 1.06885,1069, 1.0689250000000001, 3.4129, 
1479390870239672, 1.0688, 1.06894, 1.06887, 3.4129, 
1479390874872640, 1.06883, 1.06897, 1.0689, 3.4129, 
1479390877383188, 1.06884, 1.06898, 1.06891, 3.4129, 
1479390881891265, 1.06889, 1.06901, 1.06895, 3.4129, 
1479390882347421, 1.06889,1069, 1.0689449999999998, 3.4129, 
1479390887300104, 1.06886, 1.06898, 1.0689199999999999, 3.4129, 
1479390896589973, 1.06884, 1.06897, 1.068905, 3.4129, 
1479390901255706, 1.06879, 1.06892, 1.068855, 3.4129, 
1479390902239454, 1.06869, 1.06881, 1.06875, 3.4269, 
1479390905001500, 1.06858, 1.06872, 1.0686499999999999, 3.4269, 
1479390908246790, 1.0686, 1.06872, 1.06866, 3.4269, 
1479390909726771, 1.06864, 1.06877, 1.068705, 3.4269, 
1479390912688335, 1.0686, 1.06875, 1.068675, 3.4269, 
1479390917464749, 1.0685, 1.06865, 1.068575, 3.4269, 
1479390918569877, 1.06854, 1.06868, 1.06861, 3.4269, 
1479390923293698, 1.06856, 1.06869, 1.068625, 3.4269, 
1479390930046839, 1.06859, 1.06873, 1.06866, 3.4269, 
1479390933956112, 1.06872, 1.06884, 1.0687799999999998, 3.4269, 
1479390934752891, 1.06875, 1.06887, 1.06881, 3.4269, 
1479390941459906, 1.06867, 1.0688, 1.068735, 3.4269, 
1479390945490068, 1.06858, 1.0687, 1.06864, 3.4269, 
1479390946703989, 1.06848, 1.06863, 1.068555, 3.4269, 
1479390952246970, 1.06835, 1.06849, 1.06842, 3.4269, 
1479390954386918, 1.06842, 1.06855, 1.068485, 3.4269, 
1479390955684487, 1.06836, 1.06849, 1.068425, 3.4269, 
1479390958682391, 1.0683, 1.06843, 1.068365, 3.4269, 
1479390960942813, 1.0683, 1.06844, 1.06837, 3.4269, 
1479390963728161, 1.06837, 1.06849, 1.06843, 3.4269, 
1479390965768073, 1.06834, 1.06847, 1.068405, 3.4269, 
1479390968688708, 1.06827, 1.0684, 1.068335, 3.4269, 
1479390975441801, 1.06826, 1.0684, 1.06833, 3.4269, 
1479390977470323, 1.06831, 1.06844, 1.068375, 3.4269, 
1479390980171171, 1.06826, 1.06838, 1.06832, 3.4269, 
1479390982452177, 1.06825, 1.06837, 1.0683099999999999, 3.4269, 
1479390984815725, 1.06831, 1.06843, 1.06837, 3.4269, 
1479390987117681, 1.0683, 1.06842, 1.06836, 3.4269, 
1479390991710344, 1.06826, 1.06838, 1.06832, 3.4269, 
1479390995459828, 1.06825, 1.06839, 1.06832, 3.4269, 
1479391000998747, 1.06818, 1.06831, 1.0682450000000001, 3.4269, 
1479391001589805, 1.06821, 1.06833, 1.06827, 3.4269, 
1479391005487037, 1.06828, 1.06841, 1.0683449999999999, 3.4269, 
1479391006559594, 1.06827, 1.06837, 1.06832, 3.4269, 
1479391010416876, 1.06826, 1.06839, 1.068325, 3.4269, 
1479391015557156, 1.06833, 1.06847, 1.0684, 3.4269, 
1479391016533013, 1.06837, 1.0685, 1.068435, 3.4269, 
1479391022059722, 1.06841, 1.06853, 1.06847, 3.4269, 
1479391026842834, 1.06849, 1.06865, 1.06857, 3.4269, 
1479391029507537, 1.06845, 1.06859, 1.06852, 3.4269, 
1479391031348723, 1.06849, 1.06862, 1.068555, 3.4269, 
1479391032374288, 1.06852, 1.06865, 1.0685850000000001, 3.4269, 
1479391038385146, 1.06857, 1.06869, 1.06863, 3.4269, 
1479391040890513, 1.06861, 1.06874, 1.068675, 3.4269, 
1479391042231341, 1.06865, 1.06878, 1.068715, 3.4269, 
1479391044850610, 1.0687, 1.06882, 1.0687600000000002, 3.4269, 
1479391046665315, 1.06876, 1.0689, 1.06883, 3.4269, 
1479391050807712, 1.0688, 1.06893, 1.068865, 3.4269, 
1479391053115860, 1.06872, 1.06886, 1.06879, 3.4269, 
1479391055477431, 1.0687, 1.06883, 1.068765, 3.4269, 
1479391057053832, 1.06874, 1.06888, 1.06881, 3.4269, 
1479391060775022, 1.0688, 1.06895, 1.068875, 3.4269, 
1479391063498200, 1.06877, 1.0689, 1.068835, 3.4269, 
1479391065190372, 1.06876, 1.06889, 1.068825, 3.4269, 
1479391067570198, 1.06866, 1.06879, 1.068725, 3.4269, 
1479391069217110, 1.06869, 1.06882, 1.068755, 3.4269, 
1479391072339735, 1.06863, 1.06877, 1.0687, 3.4269, 
1479391075266920, 1.06874, 1.06891, 1.068825, 3.4269, 
1479391076694057, 1.06886, 1.06899, 1.0689250000000001, 3.4269, 
1479391079242287, 1.06881, 1.06895, 1.06888, 3.4269, 
1479391082329236, 1.06876, 1.0689, 1.06883, 3.4269, 
1479391086858467, 1.06871, 1.06883, 1.06877, 3.4269, 
1479391092107368, 1.06866, 1.06879, 1.068725, 3.4269, 
1479391098309516, 1.06873, 1.06886, 1.068795, 3.4269, 
1479391102429696, 1.06874, 1.06887, 1.068805, 3.4269, 
1479391105806598, 1.06877, 1.06891, 1.06884, 3.4269, 
1479391107549687, 1.06881, 1.06894, 1.068875, 3.4269, 
1479391108588429, 1.06884, 1.06898, 1.06891, 3.4269, 
1479391114353278, 1.06897, 1.06914, 1.069055, 3.4269, 
1479391115678127, 1.06898, 1.06911, 1.069045, 3.4269, 
1479391118482080, 1.06893, 1.06907,1069, 3.4269, 
1479391120406690, 1.06895, 1.06909, 1.06902, 3.4269, 
1479391123316924, 1.06892, 1.06905, 1.068985, 3.4269, 
1479391128485691, 1.06895, 1.06908, 1.069015, 3.4269, 
1479391130697368, 1.06887, 1.06901, 1.06894, 3.4269, 
1479391132901373, 1.0688, 1.06894, 1.06887, 3.4269, 
1479391134171722, 1.06886,1069, 1.06893, 3.4269, 
1479391138654357, 1.06877, 1.06893, 1.0688499999999999, 3.4269, 
1479391140462522, 1.06879, 1.0689, 1.068845, 3.4269, 
1479391143321260, 1.0687, 1.06885, 1.068775, 3.4269, 
1479391145709532, 1.06875, 1.06889, 1.06882, 3.4269, 
1479391146197501, 1.06874, 1.06889, 1.0688149999999998, 3.4269, 
1479391150262962, 1.06873, 1.06887, 1.0688, 3.4269, 
1479391152465725, 1.06872, 1.06887, 1.068795, 3.4269, 
1479391153261426, 1.06873, 1.06887, 1.0688, 3.4269, 
1479391162367778, 1.06856, 1.0687, 1.06863, 3.4269, 
1479391165178379, 1.0684, 1.06855, 1.068475, 3.4269, 
